time_s,Ecell_V,I_mA,EnergyCharge_W_h,QCharge_mA_h,EnergyDischarge_W_h,QDischarge_mA_h,Temperature__C,cycleNumber,Ns,Clase
780.000037,3.6676209,1501.8456,1.171090108,325.4071592,0,0,31.806496,0,0,VAH10
790.0000375,3.6696696,1501.6487,1.186399354,329.5789916,0,0,32.042957,0,0,VAH10
800.000038,3.6715608,1502.4366,1.201716681,333.7508757,0,0,31.885317,0,0,VAH10
810.0000385,3.6734123,1501.8455,1.217041552,337.9227111,0,0,31.82226,0,0,VAH10
820.0000389,3.6754611,1501.8456,1.232375012,342.0945576,0,0,32.106014,0,0,VAH10
830.0000394,3.6773915,1501.8456,1.247716676,346.2664454,0,0,31.885317,0,0,VAH10
840.0000399,3.6791248,1502.8308,1.263065317,350.4382637,0,0,31.877434,0,0,VAH10
850.0000404,3.6809766,1501.8455,1.278421584,354.6100553,0,0,31.838026,0,0,VAH10
860.0000408,3.6827495,1502.0426,1.293785277,358.7818548,0,0,31.861671,0,0,VAH10
870.0000413,3.6844041,1502.6337,1.309156057,362.9537046,0,0,31.956255,0,0,VAH10
880.0000418,3.6860983,1502.8307,1.324534289,367.1256583,0,0,32.035076,0,0,VAH10
890.0000423,3.687674,1501.2544,1.339919079,371.2976079,0,0,31.893198,0,0,VAH10
900.0000427,3.6892893,1502.8311,1.355310697,375.4695815,0,0,31.838026,0,0,VAH10
910.0000432,3.6908653,1502.2396,1.370708621,379.6414823,0,0,31.916843,0,0,VAH10
920.0000437,3.6924019,1501.8456,1.386112784,383.8133367,0,0,31.924726,0,0,VAH10
930.0000442,3.6939776,1502.0426,1.401523876,387.9852875,0,0,31.877434,0,0,VAH10
940.0000446,3.6954353,1502.0427,1.416940939,392.1572082,0,0,31.948372,0,0,VAH10
950.0000451,3.696893,1502.0426,1.432363664,396.3290155,0,0,31.987782,0,0,VAH10
960.0000456,3.6985083,1501.4515,1.447793515,400.5009273,0,0,31.838026,0,0,VAH10
970.0000461,3.6999266,1502.2396,1.463229084,404.6727856,0,0,32.074486,0,0,VAH10
980.0000465,3.7013056,1502.0426,1.478670293,408.844613,0,0,32.05872,0,0,VAH10
990.000047,3.7026451,1501.8456,1.494117078,413.0164375,0,0,31.90896,0,0,VAH10
1000.000047,3.7040241,1501.0573,1.509569911,417.1883416,0,0,31.767088,0,0,VAH10
1010.000048,3.7053635,1502.8309,1.525028481,421.3602859,0,0,31.964138,0,0,VAH10
1020.000048,3.7065847,1501.6483,1.540491732,425.5321186,0,0,31.893198,0,0,VAH10
1030.000049,3.7078061,1501.0573,1.555960404,429.704039,0,0,32.011425,0,0,VAH10
1040.000049,3.7090669,1501.6486,1.571434412,433.8759799,0,0,31.93261,0,0,VAH10
1050.00005,3.7102094,1501.2544,1.586913161,438.0479139,0,0,31.948372,0,0,VAH10
1060.00005,3.7114305,1502.0426,1.602396979,442.2198412,0,0,32.042957,0,0,VAH10
1070.000051,3.7123761,1501.6486,1.617884465,446.3916937,0,0,31.78285,0,0,VAH10
1080.000051,3.7136369,1501.2544,1.633377427,450.5636045,0,0,31.948372,0,0,VAH10
1090.000052,3.7147007,1501.4515,1.648874441,454.7354114,0,0,31.972019,0,0,VAH10
1100.000052,3.7158039,1502.0424,1.664376019,458.907208,0,0,32.003548,0,0,VAH10
1110.000053,3.7169464,1501.6483,1.679883037,463.079186,0,0,31.924726,0,0,VAH10
1120.000053,3.7178917,1501.8456,1.695393527,467.251037,0,0,32.042957,0,0,VAH10
1130.000054,3.7189555,1501.8456,1.710908436,471.4228828,0,0,32.145424,0,0,VAH10
1140.000054,3.7201374,1502.2397,1.726428381,475.594757,0,0,32.042957,0,0,VAH10
1150.000055,3.7210436,1503.225,1.741951983,479.7665979,0,0,32.153305,0,0,VAH10
1160.000055,3.7221467,1502.6338,1.75748046,483.9385122,0,0,32.01931,0,0,VAH10
1170.000056,3.7233286,1502.4366,1.773013688,488.110378,0,0,32.106014,0,0,VAH10
1180.000056,3.7243135,1502.0426,1.788550923,492.2822168,0,0,31.972019,0,0,VAH10
1190.000057,3.7254167,1501.4515,1.804093074,496.4541396,0,0,32.161186,0,0,VAH10
1200.000057,3.7265592,1501.8456,1.819639628,500.6259649,0,0,32.050838,0,0,VAH10
1210.000057,3.7275441,1501.0575,1.835190579,504.7978676,0,0,32.18483,0,0,VAH10
1220.000058,3.7286472,1502.8309,1.850746177,508.9697824,0,0,31.916843,0,0,VAH10
1230.000058,3.7297504,1501.2544,1.866306243,513.1416609,0,0,32.310944,0,0,VAH10
1240.000059,3.7308536,1501.4515,1.881870868,517.3135279,0,0,32.035076,0,0,VAH10
1250.000059,3.7319567,1501.2545,1.897440549,521.4855166,0,0,31.987782,0,0,VAH10
1260.00006,3.7330203,1502.0426,1.913014166,525.657371,0,0,32.121777,0,0,VAH10
1270.00006,3.7340841,1502.4368,1.928592116,529.8291971,0,0,32.176952,0,0,VAH10
1280.000061,3.735266,1502.2395,1.944175071,534.0010434,0,0,32.232124,0,0,VAH10
1290.000061,3.7363298,1502.4366,1.959762503,538.1728999,0,0,32.24789,0,0,VAH10
1300.000062,3.7374723,1500.4662,1.975354765,542.3447735,0,0,32.090248,0,0,VAH10
1310.000062,3.7386541,1502.8308,1.990952106,546.5166868,0,0,32.18483,0,0,VAH10
1320.000063,3.7397966,1501.6483,2.00655416,550.688586,0,0,32.255772,0,0,VAH10
1330.000063,3.7409785,1501.8456,2.02216085,554.8604063,0,0,32.32671,0,0,VAH10
1340.000064,3.7421606,1502.4369,2.037773074,559.0323875,0,0,32.176952,0,0,VAH10
1350.000064,3.7433424,1501.8456,2.053390421,563.2044203,0,0,32.310944,0,0,VAH10
1360.000065,3.7444062,1502.0427,2.06901204,567.3764085,0,0,32.216358,0,0,VAH10
1370.000065,3.7457063,1502.0426,2.084638794,571.5483197,0,0,32.137543,0,0,VAH10
1380.000066,3.7468488,1501.6484,2.100270295,575.7202256,0,0,32.232124,0,0,VAH10
1390.000066,3.7480307,1502.6337,2.115906828,579.8921587,0,0,32.32671,0,0,VAH10
1400.000066,3.7492125,1501.4515,2.131548411,584.0641236,0,0,32.153305,0,0,VAH10
1410.000067,3.7503946,1502.6338,2.147194671,588.2360208,0,0,32.240009,0,0,VAH10
1420.000067,3.7516947,1502.8309,2.162846551,592.4079699,0,0,32.318825,0,0,VAH10
1430.000068,3.7529159,1502.4368,2.178503831,596.5800006,0,0,32.421291,0,0,VAH10
1440.000068,3.7540584,1501.2544,2.194166023,600.75207,0,0,32.216358,0,0,VAH10
1450.000069,3.7553585,1502.6337,2.209833343,604.9240605,0,0,32.381882,0,0,VAH10
1460.000069,3.7566981,1500.8604,2.225506244,609.0960491,0,0,32.507992,0,0,VAH10
1470.00007,3.7579589,1501.6486,2.241184401,613.2680364,0,0,32.507992,0,0,VAH10
1480.00007,3.7591407,1502.0427,2.25686771,617.4400825,0,0,32.641987,0,0,VAH10
1490.000071,3.7603226,1501.8456,2.272555654,621.6120502,0,0,32.507992,0,0,VAH10
1500.000071,3.7616622,1501.2544,2.288248907,625.7839433,0,0,32.468582,0,0,VAH10
1510.000072,3.7628441,1502.2396,2.303947229,629.9558734,0,0,32.444939,0,0,VAH10
1520.000072,3.7642229,1501.2544,2.31965143,634.1278369,0,0,32.437054,0,0,VAH10
1530.000073,3.7654443,1502.4366,2.335360591,638.2997647,0,0,32.437054,0,0,VAH10
1540.000073,3.7668231,1501.2545,2.351075762,642.4717607,0,0,32.547405,0,0,VAH10
1550.000074,3.7680445,1502.0426,2.366796236,646.6438118,0,0,32.350353,0,0,VAH10
1560.000074,3.7693446,1500.8604,2.382521918,650.8158055,0,0,32.649868,0,0,VAH10
1570.000075,3.7706447,1502.0426,2.398252926,654.9877734,0,0,32.492229,0,0,VAH10
1580.000075,3.7719841,1501.8456,2.413989329,659.1596898,0,0,32.618343,0,0,VAH10
1590.000076,3.7732842,1502.0426,2.429731599,663.3317238,0,0,32.665634,0,0,VAH10
1600.000076,3.7747025,1501.4513,2.445479628,667.5037158,0,0,32.657753,0,0,VAH10
1610.000076,3.7760422,1503.4219,2.461233553,671.6757892,0,0,32.728691,0,0,VAH10
1620.000077,3.7772634,1502.2396,2.476992512,675.8478464,0,0,32.618343,0,0,VAH10
1630.000077,3.7786818,1501.8456,2.492756886,680.0197706,0,0,32.586815,0,0,VAH10
1640.000078,3.7800212,1502.2396,2.508526838,684.1916922,0,0,32.657753,0,0,VAH10
1650.000078,3.7813609,1502.8308,2.52430216,688.3635559,0,0,32.594696,0,0,VAH10
1660.000079,3.7826214,1501.4515,2.540083278,692.5355616,0,0,32.641987,0,0,VAH10
1670.000079,3.7840004,1502.8308,2.555869671,696.707441,0,0,32.768101,0,0,VAH10
1680.00008,3.7854581,1501.8456,2.571662586,700.8794366,0,0,32.626225,0,0,VAH10
1690.00008,3.7867975,1501.6487,2.587460687,705.0513263,0,0,32.57893,0,0,VAH10
1700.000081,3.7881765,1501.8455,2.603264992,709.2233348,0,0,32.965153,0,0,VAH10
1710.000081,3.7894766,1502.6337,2.619074159,713.395195,0,0,32.768101,0,0,VAH10
1720.000082,3.7908554,1502.6338,2.634889348,717.5671266,0,0,32.728691,0,0,VAH10
1730.000082,3.7921951,1501.8456,2.650710299,721.7391037,0,0,32.736572,0,0,VAH10
1740.000083,3.7935739,1502.0425,2.666536889,725.9110509,0,0,32.705048,0,0,VAH10
1750.000083,3.794874,1502.0426,2.682369166,730.0830675,0,0,32.641987,0,0,VAH10
1760.000084,3.7962923,1502.8308,2.69820734,734.2550787,0,0,32.571049,0,0,VAH10
1770.000084,3.7977107,1502.2396,2.714051369,738.4270734,0,0,32.697163,0,0,VAH10
1780.000085,3.7990894,1501.4513,2.729900848,742.5989885,0,0,32.839039,0,0,VAH10
1790.000085,3.8004291,1501.6484,2.745755818,746.7708782,0,0,32.791748,0,0,VAH10
1800.000085,3.8019261,1502.4368,2.761617127,750.9427922,0,0,32.689281,0,0,VAH10
1810.000086,3.803108,1502.0426,2.777483353,755.1147026,0,0,32.88633,0,0,VAH10
1820.000086,3.8046839,1501.0573,2.793356107,759.2866008,0,0,32.996681,0,0,VAH10
1830.000087,3.8060627,1501.2543,2.809234547,763.4584817,0,0,32.870567,0,0,VAH10
1840.000087,3.8074417,1501.6486,2.825118929,767.6304121,0,0,32.88633,0,0,VAH10
1850.000088,3.8088207,1503.4219,2.841009188,771.8023751,0,0,32.965153,0,0,VAH10
1860.000088,3.8101602,1502.2396,2.856905063,775.9743454,0,0,32.973034,0,0,VAH10
1870.000089,3.8114603,1501.4515,2.872806025,780.1462272,0,0,32.902096,0,0,VAH10
1880.000089,3.8128786,1501.0573,2.888713375,784.3182325,0,0,32.894215,0,0,VAH10
1890.00009,3.8141391,1502.6337,2.90462595,788.490229,0,0,32.799629,0,0,VAH10
1900.00009,3.8157544,1502.2396,2.920544852,792.6621175,0,0,33.083382,0,0,VAH10
1910.000091,3.8170152,1501.2545,2.936468812,796.8339531,0,0,33.043972,0,0,VAH10
1920.000091,3.8184729,1502.6339,2.95239917,801.0058719,0,0,32.965153,0,0,VAH10
1930.000092,3.8198125,1502.8308,2.968334992,805.1777578,0,0,32.917858,0,0,VAH10
1940.000092,3.8212306,1501.4517,2.984276947,809.3497004,0,0,33.012444,0,0,VAH10
1950.000093,3.8226097,1502.2396,3.000224679,813.5216492,0,0,32.902096,0,0,VAH10
1960.000093,3.8237915,1501.2544,3.016176999,817.6935085,0,0,32.902096,0,0,VAH10
1970.000094,3.8253675,1501.6484,3.032136311,821.8654768,0,0,33.004562,0,0,VAH10
1980.000094,3.8267465,1501.2544,3.048101209,826.0374016,0,0,33.146439,0,0,VAH10
1990.000095,3.828007,1501.4515,3.064071292,830.2093068,0,0,33.15432,0,0,VAH10
2000.000095,3.8294253,1501.4513,3.080047498,834.3812661,0,0,33.020325,0,0,VAH10
2010.000095,3.8308043,1503.0277,3.096029579,838.553257,0,0,33.091263,0,0,VAH10
2020.000096,3.8321831,1502.2396,3.11201735,842.7252316,0,0,33.209496,0,0,VAH10
2030.000096,3.8335228,1502.8307,3.128010844,846.8972413,0,0,33.130672,0,0,VAH10
0,3.5294127,1488.3409,0,0,0,0,34.04847,0,0,VAH30
30.00000142,3.5361075,1489.1287,0.043876475,12.40812798,0,0,34.325005,0,0,VAH30
60.00000285,3.5406363,1488.7347,0.087808816,24.81616339,0,0,34.885979,0,0,VAH30
90.00000427,3.5447712,1489.5226,0.131792904,37.22432354,0,0,34.996593,0,0,VAH30
120.0000057,3.5489848,1488.3408,0.175829339,49.63250152,0,0,35.162514,0,0,VAH30
150.0000071,3.5532379,1490.3103,0.219919416,62.04092393,0,0,35.399548,0,0,VAH30
180.0000085,3.5575697,1489.9164,0.264062734,74.4492029,0,0,35.383747,0,0,VAH30
210.00001,3.5620196,1488.7347,0.308261801,86.85763199,0,0,35.367943,0,0,VAH30
240.0000114,3.5662727,1489.1287,0.352512883,99.26584794,0,0,35.375847,0,0,VAH30
270.0000128,3.5705652,1489.1287,0.39681812,111.6743138,0,0,35.502262,0,0,VAH30
300.0000142,3.5749364,1489.1287,0.441177288,124.0826934,0,0,35.478561,0,0,VAH30
330.0000157,3.5793862,1488.5378,0.485592447,136.4912898,0,0,35.549667,0,0,VAH30
360.0000171,3.5838363,1488.1439,0.530062634,148.8998327,0,0,35.581272,0,0,VAH30
390.0000185,3.5885224,1489.9164,0.574591411,161.3084991,0,0,35.628677,0,0,VAH30
420.0000199,3.5933268,1490.9011,0.619179077,173.716963,0,0,35.668182,0,0,VAH30
450.0000214,3.5983677,1487.947,0.663830062,186.1256405,0,0,35.723492,0,0,VAH30
480.0000228,3.603802,1489.1287,0.708548444,198.5343085,0,0,35.628677,0,0,VAH30
510.0000242,3.6093154,1489.9164,0.753335636,210.9430862,0,0,35.510162,0,0,VAH30
540.0000256,3.6151042,1488.5378,0.798195178,223.352007,0,0,35.683987,0,0,VAH30
570.0000271,3.6213262,1490.3103,0.843132084,235.760971,0,0,35.699787,0,0,VAH30
600.0000285,3.6272726,1489.9165,0.888142806,248.1699422,0,0,35.620777,0,0,VAH30
630.0000299,3.6331403,1488.9318,0.933226331,260.5789112,0,0,35.794601,0,0,VAH30
660.0000313,3.6390474,1490.1134,0.978381871,272.9875268,0,0,35.755096,0,0,VAH30
690.0000328,3.6447575,1489.1287,1.023607823,285.3960209,0,0,35.652382,0,0,VAH30
720.0000342,3.650507,1489.5226,1.068904623,297.8043795,0,0,35.557568,0,0,VAH30
750.0000356,3.6561778,1489.3256,1.114272472,310.2129252,0,0,35.565472,0,0,VAH30
780.000037,3.6619666,1487.1592,1.159712437,322.621549,0,0,35.707691,0,0,VAH30
810.0000385,3.6678343,1487.9469,1.205223231,335.0296325,0,0,35.518063,0,0,VAH30
840.0000399,3.6735051,1489.3256,1.250804906,347.4378568,0,0,35.794601,0,0,VAH30
870.0000413,3.6788607,1490.5073,1.296453066,359.8460896,0,0,35.683987,0,0,VAH30
900.0000427,3.6836257,1490.1134,1.34216013,372.2542623,0,0,35.510162,0,0,VAH30
930.0000442,3.6881938,1489.7195,1.387922637,384.6620993,0,0,35.731392,0,0,VAH30
960.0000456,3.6925256,1488.5378,1.433739131,397.0700007,0,0,35.676083,0,0,VAH30
990.000047,3.6967001,1488.1439,1.479607027,409.4777955,0,0,35.668182,0,0,VAH30
1020.000048,3.7004805,1488.9318,1.525522003,421.8856371,0,0,35.668182,0,0,VAH30
1050.00005,3.7039459,1488.9318,1.571478389,434.2930503,0,0,35.747196,0,0,VAH30
1080.000051,3.7074113,1489.5226,1.617478405,446.7006339,0,0,35.889416,0,0,VAH30
1110.000053,3.7106407,1489.7195,1.663518535,459.1082298,0,0,35.762997,0,0,VAH30
1140.000054,3.7137122,1488.1439,1.70959608,471.5156385,0,0,35.786701,0,0,VAH30
1170.000056,3.7169807,1489.3256,1.755716155,483.923579,0,0,35.905216,0,0,VAH30
1200.000057,3.7200918,1488.3409,1.801875145,496.3316033,0,0,35.834106,0,0,VAH30
1230.000058,3.7232423,1488.5378,1.848073157,508.739609,0,0,35.889416,0,0,VAH30
1260.00006,3.7265501,1489.5226,1.894312266,521.1476293,0,0,35.897316,0,0,VAH30
1290.000061,3.7297792,1489.1287,1.940590584,533.5554194,0,0,35.936817,0,0,VAH30
1320.000063,3.7332053,1488.5378,1.986910977,545.963093,0,0,36.110645,0,0,VAH30
1350.000064,3.7365921,1488.5378,2.033272753,558.3705957,0,0,36.039532,0,0,VAH30
1380.000066,3.7399788,1487.75,2.079676184,570.7780007,0,0,36.268665,0,0,VAH30
1410.000067,3.7434442,1487.7501,2.126123048,583.1855221,0,0,36.031631,0,0,VAH30
1440.000068,3.7471066,1488.1439,2.172616263,595.5932864,0,0,36.481991,0,0,VAH30
1470.00007,3.7506509,1488.9318,2.219153327,608.0010165,0,0,36.189651,0,0,VAH30
1500.000071,3.7542739,1488.9318,2.265734366,620.4084859,0,0,36.268665,0,0,VAH30
1530.000073,3.7579756,1488.9318,2.31236333,632.8164869,0,0,36.316071,0,0,VAH30
1560.000074,3.7617166,1489.3256,2.35903713,645.2240667,0,0,36.640015,0,0,VAH30
1590.000076,3.7656941,1488.7347,2.405761074,657.6318573,0,0,36.5294,0,0,VAH30
1620.000077,3.7695141,1488.7347,2.452532423,670.0396499,0,0,36.489895,0,0,VAH30
1650.000078,3.7732944,1489.3256,2.49934998,682.4472575,0,0,36.418785,0,0,VAH30
1680.00008,3.7773507,1488.7347,2.546217346,694.8547278,0,0,36.505695,0,0,VAH30
1710.000081,3.7812099,1489.7195,2.593131711,707.261964,0,0,36.450386,0,0,VAH30
1740.000083,3.7852662,1487.7501,2.640096318,719.6691781,0,0,36.84544,0,0,VAH30
1770.000084,3.7893617,1489.3256,2.687112199,732.0765133,0,0,36.600506,0,0,VAH30
1800.000085,3.7933784,1489.7195,2.734177953,744.4838581,0,0,36.671619,0,0,VAH30
1830.000087,3.7974346,1489.1287,2.781292836,756.8908877,0,0,36.85334,0,0,VAH30
1860.000088,3.8015301,1487.9469,2.828458635,769.2979442,0,0,36.60841,0,0,VAH30
1890.00009,3.8055863,1488.1439,2.875675116,781.7050943,0,0,36.813835,0,0,VAH30
1920.000091,3.8096423,1489.5226,2.922941411,794.1121108,0,0,36.719025,0,0,VAH30
1950.000093,3.8137379,1489.3257,2.970258043,806.5190023,0,0,36.83754,0,0,VAH30
1980.000094,3.8177941,1490.1134,3.017625346,818.9259844,0,0,36.813835,0,0,VAH30
2010.000095,3.8219683,1488.9318,3.065045168,831.3331574,0,0,37.019264,0,0,VAH30
2040.000097,3.8260245,1490.3103,3.112515667,843.7404223,0,0,36.971859,0,0,VAH30
2070.000098,3.8301201,1489.1287,3.160036332,856.1475176,0,0,36.963955,0,0,VAH30
2100.0001,3.834058,1489.3257,3.207606174,868.5546958,0,0,37.090374,0,0,VAH30
2130.000101,3.8380749,1488.3408,3.255226696,880.9620935,0,0,37.011364,0,0,VAH30
2160.000103,3.8420918,1488.9316,3.302897954,893.3697246,0,0,37.058769,0,0,VAH30
2190.000104,3.8460298,1490.1134,3.350617278,905.7771493,0,0,37.185188,0,0,VAH30
2220.000105,3.8500071,1490.1134,3.39838567,918.184501,0,0,37.106174,0,0,VAH30
2250.000107,3.8539453,1488.3409,3.446203892,930.5921038,0,0,37.279999,0,0,VAH30
2280.000108,3.857765,1488.7347,3.494070207,942.999888,0,0,37.129879,0,0,VAH30
2310.00011,3.8617425,1489.1287,3.54198692,955.4079429,0,0,37.264194,0,0,VAH30
2340.000111,3.8654048,1489.7195,3.589947709,967.8156443,0,0,37.374809,0,0,VAH30
2370.000113,3.8692248,1488.7347,3.637956109,980.2234011,0,0,37.438023,0,0,VAH30
2400.000114,3.8730838,1490.1134,3.686010488,992.6306665,0,0,37.493328,0,0,VAH30
2430.000115,3.8768251,1489.1287,3.734112239,1005.038178,0,0,37.627644,0,0,VAH30
2460.000117,3.8804874,1489.3256,3.782258464,1017.44544,0,0,37.690853,0,0,VAH30
2490.000118,3.8841498,1489.7195,3.830450139,1029.852705,0,0,37.438023,0,0,VAH30
2520.00012,3.8877335,1488.3409,3.878685627,1042.259802,0,0,37.588139,0,0,VAH30
2550.000121,3.8915138,1488.9318,3.926968086,1054.666917,0,0,37.351109,0,0,VAH30
2580.000123,3.8950582,1489.3256,3.9752948,1067.074104,0,0,37.406414,0,0,VAH30
2610.000124,3.8984053,1488.7347,4.023662434,1079.481135,0,0,37.572338,0,0,VAH30
2640.000125,3.9021072,1489.9164,4.072075645,1091.888075,0,0,37.430119,0,0,VAH30
2670.000127,3.9054151,1488.3409,4.120529189,1104.294834,0,0,37.359009,0,0,VAH30
2700.000128,3.9087231,1489.3257,4.169023692,1116.701572,0,0,37.501228,0,0,VAH30
2730.00013,3.9121099,1488.9316,4.217560122,1129.108286,0,0,37.335308,0,0,VAH30
2760.000131,3.915457,1489.5226,4.266141524,1141.51588,0,0,37.438023,0,0,VAH30
2790.000133,3.9186862,1489.5226,4.314762849,1153.923438,0,0,37.667149,0,0,VAH30
2820.000134,3.9219153,1488.5378,4.363425027,1166.331197,0,0,37.572338,0,0,VAH30
2850.000135,3.9251051,1489.7195,4.412126858,1178.738974,0,0,37.445923,0,0,VAH30
2880.000137,3.9281769,1489.3256,4.460866452,1191.146663,0,0,37.596043,0,0,VAH30
2910.000138,3.9313273,1489.1287,4.509645993,1203.554569,0,0,37.627644,0,0,VAH30
2940.00014,3.9344382,1488.5378,4.558463118,1215.962217,0,0,37.509129,0,0,VAH30
2970.000141,3.9376676,1488.7347,4.607319526,1228.369665,0,0,37.469624,0,0,VAH30
3000.000142,3.9406998,1489.5226,4.656205611,1240.775098,0,0,37.596043,0,0,VAH30
3030.000144,3.9438503,1489.1287,4.705121755,1253.178242,0,0,37.548637,0,0,VAH30
3060.000145,3.9468431,1488.7347,4.7540752,1265.581432,0,0,37.706657,0,0,VAH30
3090.000147,3.9500329,1488.3409,4.803079821,1277.987561,0,0,37.556538,0,0,VAH30
3120.000148,3.9530258,1488.5378,4.852122615,1290.393955,0,0,37.422218,0,0,VAH30
3150.00015,3.9562156,1488.7347,4.901205741,1302.80054,0,0,37.422218,0,0,VAH30
3180.000151,3.9593661,1488.7347,4.950327006,1315.206886,0,0,37.572338,0,0,VAH30
3210.000152,3.9625559,1488.7347,4.999487782,1327.613216,0,0,37.651348,0,0,VAH30
3240.000154,3.9656668,1487.947,5.048687477,1340.019628,0,0,37.548637,0,0,VAH30
3270.000155,3.9687779,1488.3408,5.097924455,1352.425708,0,0,37.430119,0,0,VAH30
3300.000157,3.9720857,1488.3409,5.14720285,1364.831885,0,0,37.580238,0,0,VAH30
3330.000158,3.9754331,1487.947,5.196523481,1377.238239,0,0,37.430119,0,0,VAH30
3360.00016,3.9788198,1488.3409,5.245885932,1389.644543,0,0,37.335308,0,0,VAH30
3390.000161,3.9822459,1489.1287,5.295290568,1402.050767,0,0,37.485424,0,0,VAH30
3420.000162,3.9858296,1487.7501,5.344739286,1414.456897,0,0,37.422218,0,0,VAH30
3450.000164,3.9894919,1487.75,5.394231987,1426.862662,0,0,37.066669,0,0,VAH30
3480.000165,3.993233,1489.1287,5.443772058,1439.268668,0,0,37.216789,0,0,VAH30
3510.000167,3.9972103,1487.947,5.493360792,1451.674504,0,0,37.208889,0,0,VAH30
3540.000168,4.0011482,1489.1287,5.542997602,1464.080145,0,0,37.248394,0,0,VAH30
3570.00017,4.0052438,1489.5226,5.592685953,1476.48597,0,0,37.611843,0,0,VAH30
3600.000171,4.0093789,1487.947,5.642426446,1488.892004,0,0,37.216789,0,0,VAH30
3630.000172,4.0137105,1488.5378,5.692221015,1501.298123,0,0,37.343208,0,0,VAH30
3660.000174,4.0181603,1488.5378,5.742070486,1513.704166,0,0,37.311604,0,0,VAH30
3690.000175,4.0226893,1487.947,5.791976449,1526.110285,0,0,37.540733,0,0,VAH30
3720.000177,4.0272179,1489.3256,5.841937843,1538.516218,0,0,37.200989,0,0,VAH30
3750.000178,4.0319829,1487.75,5.891958746,1550.922248,0,0,37.319504,0,0,VAH30
3780.00018,4.0367088,1489.7195,5.942038852,1563.328421,0,0,37.311604,0,0,VAH30
3810.000181,4.0415525,1488.7347,5.992178318,1575.734412,0,0,37.216789,0,0,VAH30
3840.000182,4.0465536,1488.3408,6.042378575,1588.140094,0,0,37.445923,0,0,VAH30
3870.000184,4.0515552,1487.5531,6.092634682,1600.544247,0,0,37.240494,0,0,VAH30
3900.000185,4.0565958,1488.1439,6.142942793,1612.945805,0,0,37.477524,0,0,VAH30
3930.000187,4.0614395,1488.5378,6.1933107,1625.347297,0,0,37.38271,0,0,VAH30
3960.000188,4.0664802,1488.3408,6.243741562,1637.748897,0,0,37.327404,0,0,VAH30
3990.00019,4.0714421,1489.1287,6.294251635,1650.154839,0,0,37.224689,0,0,VAH30
4020.000191,4.0763249,1489.9164,6.344826442,1662.5618,0,0,37.38271,0,0,VAH30
4050.000192,4.0811687,1489.7195,6.395462547,1674.969056,0,0,37.327404,0,0,VAH30
4080.000194,4.0860519,1489.5226,6.446159249,1687.376315,0,0,37.517029,0,0,VAH30
4110.000195,4.09062,1488.7347,6.496912185,1699.783465,0,0,37.327404,0,0,VAH30
4140.000197,4.0950699,1489.1287,6.547719798,1712.190484,0,0,37.366909,0,0,VAH30
4170.000198,4.0995202,1488.7347,6.598581721,1724.597283,0,0,37.114075,0,0,VAH30
4200.000199,4.1038127,1489.9165,6.649496594,1737.004008,0,0,37.185188,0,0,VAH30
4230.000201,4.1079473,1488.3408,6.700462145,1749.410581,0,0,37.232594,0,0,VAH30
4260.000202,4.1120038,1488.5378,6.751479294,1761.817464,0,0,37.224689,0,0,VAH30
4290.000204,4.1158233,1489.1287,6.802543584,1774.224287,0,0,37.114075,0,0,VAH30
4320.000205,4.1192102,1489.1287,6.853649605,1786.631039,0,0,37.121975,0,0,VAH30
4350.000207,4.122715,1488.9318,6.904798824,1799.037722,0,0,37.106174,0,0,VAH30
4380.000208,4.1257081,1488.3408,6.955985374,1811.444453,0,0,37.319504,0,0,VAH30
4410.000209,4.1285038,1489.7195,7.007207293,1823.851349,0,0,37.335308,0,0,VAH30
4440.000211,4.1311817,1488.1439,7.058462047,1836.258151,0,0,37.303703,0,0,VAH30
4470.000212,4.1335053,1489.5226,7.1097453,1848.664874,0,0,37.185188,0,0,VAH30
4500.000214,4.1357498,1488.9318,7.161057333,1861.071822,0,0,37.311604,0,0,VAH30
4530.000215,4.1377978,1488.1439,7.212394019,1873.478587,0,0,37.414318,0,0,VAH30
4560.000217,4.1396484,1488.7347,7.263752653,1885.885108,0,0,37.295803,0,0,VAH30
4590.000218,4.1416965,1487.75,7.315137013,1898.291705,0,0,37.216789,0,0,VAH30
4620.000219,4.143508,1489.1287,7.366544366,1910.698428,0,0,37.185188,0,0,VAH30
4650.000221,4.1451616,1488.3408,7.417971924,1923.105075,0,0,37.374809,0,0,VAH30
4680.000222,4.1470914,1487.947,7.469423383,1935.511712,0,0,37.390614,0,0,VAH30
4710.000224,4.1488242,1488.7347,7.520896891,1947.918482,0,0,37.524929,0,0,VAH30
4740.000225,4.1505175,1487.5531,7.572390668,1960.325074,0,0,37.469624,0,0,VAH30
4770.000227,4.152329,1489.7195,7.623907076,1972.731704,0,0,37.477524,0,0,VAH30
4800.000228,4.1541405,1488.7347,7.675445931,1985.138327,0,0,37.248394,0,0,VAH30
4830.000229,4.1559124,1488.5378,7.727005132,1997.544556,0,0,37.509129,0,0,VAH30
4860.000231,4.1576848,1488.9318,7.778586751,2009.950888,0,0,37.351109,0,0,VAH30
4890.000232,4.1596928,1489.3256,7.830195245,2022.357693,0,0,37.556538,0,0,VAH30
4920.000234,4.1614652,1489.7195,7.881827348,2034.764886,0,0,37.327404,0,0,VAH30
